subject,block,trial,mu1,mu2,choice,reward,RT
23,15,3,-2,0,2,0,492
23,15,4,-2,0,2,0,451
23,15,5,-2,0,2,0,382
23,15,6,-2,0,2,0,451
23,15,7,-2,0,2,0,357
23,15,8,-2,0,2,0,405
23,15,9,-2,0,2,0,420
23,15,10,-2,0,2,0,415
23,16,1,1,0,1,2,531
23,16,2,1,0,1,1,374
23,16,3,1,0,1,3,384
23,16,4,1,0,1,1,397
23,16,5,1,0,1,1,414
23,16,6,1,0,1,2,421
23,16,7,1,0,1,1,429
23,16,8,1,0,1,1,406
23,16,9,1,0,1,-1,8803
23,16,10,1,0,1,0,375
23,17,1,1,0,1,3,541
23,17,2,1,0,1,2,360
23,17,3,1,0,1,1,352
23,17,4,1,0,1,0,405
23,17,5,1,0,1,1,360
23,17,6,1,0,1,2,486
23,17,7,1,0,1,1,1802
23,17,8,1,0,1,0,389
23,17,9,1,0,1,1,431
23,17,10,1,0,1,2,491
23,18,1,0,0,1,0,571
23,18,2,0,0,1,-1,398
23,18,3,0,0,1,1,406
23,18,4,0,0,1,1,413
23,18,5,0,0,1,0,516
23,18,6,0,0,1,1,405
23,18,7,0,0,1,-1,539
23,18,8,0,0,1,1,420
23,18,9,0,0,1,-1,404
23,18,10,0,0,1,0,406
23,19,1,0,0,1,0,439
23,19,2,0,0,1,-1,368
23,19,3,0,0,1,0,367
23,19,4,0,0,1,0,381
23,19,5,0,0,1,0,398
23,19,6,0,0,1,0,405
23,19,7,0,0,1,2,416
23,19,8,0,0,1,1,430
23,19,9,0,0,1,0,438
23,19,10,0,0,1,0,484
23,20,1,0,0,1,1,532
23,20,2,0,0,1,0,374
23,20,3,0,0,1,0,405
23,20,4,0,0,1,0,466
23,20,5,0,0,1,-1,426
23,20,6,0,0,1,-2,406
23,20,7,0,0,1,-1,462
23,20,8,0,0,1,1,397
23,20,9,0,0,1,0,436
23,20,10,0,0,1,2,428
24,1,1,2,0,1,0,1112
24,1,2,2,0,2,0,752
24,1,3,2,0,2,0,490
24,1,4,2,0,1,1,458
24,1,5,2,0,1,2,509
24,1,6,2,0,1,-1,388
24,1,7,2,0,2,0,356
24,1,8,2,0,1,3,333
24,1,9,2,0,1,1,420
24,1,10,2,0,2,0,355
24,2,1,2,0,1,2,559
24,2,2,2,0,2,0,420
24,2,3,2,0,1,3,420
24,2,4,2,0,2,0,566
24,2,5,2,0,2,0,19964
24,2,6,2,0,1,3,466
24,2,7,2,0,1,3,350
24,2,8,2,0,1,2,404
24,2,9,2,0,2,0,280
24,2,10,2,0,1,4,272
24,3,1,1,0,1,1,546
24,3,2,1,0,1,1,276
24,3,3,1,0,1,0,419
24,3,4,1,0,2,0,476
24,3,5,1,0,1,1,4048
24,3,6,1,0,1,0,304
24,3,7,1,0,1,1,412
24,3,8,1,0,1,1,411
24,3,9,1,0,1,0,395
24,3,10,1,0,2,0,457
24,4,1,2,0,1,2,614
24,4,2,2,0,2,0,356
24,4,3,2,0,1,2,3201
24,4,4,2,0,1,2,427
24,4,5,2,0,2,0,433
24,4,6,2,0,1,2,317
24,4,7,2,0,1,3,320
24,4,8,2,0,1,1,1879
24,4,9,2,0,1,2,528
24,4,10,2,0,2,0,365
24,5,1,-1,0,1,-1,2372
24,5,2,-1,0,2,0,286
24,5,3,-1,0,1,0,279
24,5,4,-1,0,1,-1,326
24,5,5,-1,0,2,0,309
24,5,6,-1,0,2,0,296
24,5,7,-1,0,2,0,272
24,5,8,-1,0,1,-2,357
24,5,9,-1,0,2,0,366
24,5,10,-1,0,2,0,257
24,6,1,0,0,2,0,606
24,6,2,0,0,1,-1,412
24,6,3,0,0,1,0,279
24,6,4,0,0,2,0,309
24,6,5,0,0,2,0,434
24,6,6,0,0,2,0,311
24,6,7,0,0,1,0,326
24,6,8,0,0,2,0,295
24,6,9,0,0,2,0,341
24,6,10,0,0,2,0,358
24,7,1,1,0,2,0,512
24,7,2,1,0,1,1,305
24,7,3,1,0,1,2,357
24,7,4,1,0,1,1,396
24,7,5,1,0,1,1,296
24,7,6,1,0,1,0,264
24,7,7,1,0,1,1,411
24,7,8,1,0,2,0,372
24,7,9,1,0,1,2,279
24,7,10,1,0,1,0,301
24,8,1,-1,0,2,0,551
24,8,2,-1,0,1,-1,425
24,8,3,-1,0,2,0,504
24,8,4,-1,0,2,0,622
24,8,5,-1,0,2,0,598
24,8,6,-1,0,2,0,5463
24,8,7,-1,0,1,-1,452
24,8,8,-1,0,2,0,428
24,8,9,-1,0,1,-1,450
24,8,10,-1,0,2,0,559
24,9,1,0,0,2,0,412
24,9,2,0,0,1,0,310
24,9,3,0,0,2,0,371
24,9,4,0,0,2,0,1167
24,9,5,0,0,1,0,301
24,9,6,0,0,1,1,288
24,9,7,0,0,1,0,334
24,9,8,0,0,2,0,356
24,9,9,0,0,1,-1,363
24,9,10,0,0,1,0,510
24,10,1,-1,0,2,0,613
24,10,2,-1,0,2,0,326
24,10,3,-1,0,1,0,302
24,10,4,-1,0,1,0,365
24,10,5,-1,0,2,0,301
24,10,6,-1,0,2,0,318
24,10,7,-1,0,2,0,342
24,10,8,-1,0,1,0,350
24,10,9,-1,0,1,-3,342
24,10,10,-1,0,1,-1,497
24,11,1,-1,0,2,0,2224
24,11,2,-1,0,1,-1,358
24,11,3,-1,0,1,1,310
24,11,4,-1,0,1,-1,333
24,11,5,-1,0,2,0,396
24,11,6,-1,0,1,1,356
24,11,7,-1,0,1,-1,334
24,11,8,-1,0,1,-1,333
24,11,9,-1,0,2,0,278
24,11,10,-1,0,2,0,358
24,12,1,1,0,2,0,538
24,12,2,1,0,2,0,396
24,12,3,1,0,1,0,450
24,12,4,1,0,1,2,503
24,12,5,1,0,1,0,395
24,12,6,1,0,1,1,388
24,12,7,1,0,2,0,358
24,12,8,1,0,2,0,366
24,12,9,1,0,2,0,1553
24,12,10,1,0,1,1,421
24,13,1,0,0,2,0,530
24,13,2,0,0,2,0,333
24,13,3,0,0,1,1,436
24,13,4,0,0,1,-1,387
24,13,5,0,0,1,-1,350
24,13,6,0,0,2,0,250
24,13,7,0,0,2,0,395
24,13,8,0,0,1,-1,341
24,13,9,0,0,2,0,358
24,13,10,0,0,2,0,272
24,14,1,1,0,2,0,449
24,14,2,1,0,2,0,560
24,14,3,1,0,1,1,458
24,14,4,1,0,1,1,419
24,14,5,1,0,1,2,261
24,14,6,1,0,1,0,263
24,14,7,1,0,2,0,334
24,14,8,1,0,2,0,281
24,14,9,1,0,1,2,309
24,14,10,1,0,1,0,293
24,15,1,0,0,2,0,349
24,15,2,0,0,2,0,403
24,15,3,0,0,1,0,350
24,15,4,0,0,1,0,356
24,15,5,0,0,1,2,466
24,15,6,0,0,1,-1,341
24,15,7,0,0,2,0,341
24,15,8,0,0,2,0,389
24,15,9,0,0,2,0,302
24,15,10,0,0,2,0,444
24,16,1,-2,0,2,0,917
24,16,2,-2,0,2,0,379
24,16,3,-2,0,2,0,334
24,16,4,-2,0,1,0,280
24,16,5,-2,0,1,-2,304
24,16,6,-2,0,1,-3,279
24,16,7,-2,0,1,-1,264
24,16,8,-2,0,1,-2,296
24,16,9,-2,0,2,0,310
24,16,10,-2,0,2,0,303
24,17,1,1,0,2,0,357
24,17,2,1,0,1,2,265
24,17,3,1,0,1,-1,329
24,17,4,1,0,2,0,249
24,17,5,1,0,2,0,255
24,17,6,1,0,2,0,274
24,17,7,1,0,1,-1,288
24,17,8,1,0,2,0,294
24,17,9,1,0,2,0,294
24,17,10,1,0,1,-1,317
24,18,1,0,0,2,0,358
24,18,2,0,0,2,0,296
24,18,3,0,0,1,0,285
24,18,4,0,0,2,0,304
24,18,5,0,0,2,0,280
24,18,6,0,0,1,-1,304
24,18,7,0,0,2,0,328
24,18,8,0,0,1,-1,333
24,18,9,0,0,1,0,552
24,18,10,0,0,1,0,325
24,19,1,0,0,2,0,584
24,19,2,0,0,2,0,319
24,19,3,0,0,2,0,460
24,19,4,0,0,1,1,311
24,19,5,0,0,2,0,296
24,19,6,0,0,1,1,342
24,19,7,0,0,2,0,371
24,19,8,0,0,1,1,519
24,19,9,0,0,2,0,350
24,19,10,0,0,2,0,434
24,20,1,0,0,2,0,481
24,20,2,0,0,1,-2,301
24,20,3,0,0,1,-1,302
24,20,4,0,0,1,-1,341
24,20,5,0,0,1,-1,280
24,20,6,0,0,1,1,285
24,20,7,0,0,1,0,308
24,20,8,0,0,1,3,308
24,20,9,0,0,1,1,389
24,20,10,0,0,1,0,334
25,1,1,1,0,1,2,1683
25,1,2,1,0,1,2,1567
25,1,3,1,0,1,0,7607
25,1,4,1,0,1,0,370
25,1,5,1,0,1,1,408
25,1,6,1,0,1,0,1353
25,1,7,1,0,1,0,1490
25,1,8,1,0,1,-1,1285
25,1,9,1,0,2,0,1776
25,1,10,1,0,1,0,1606
25,2,1,1,0,2,0,716
25,2,2,1,0,1,1,321
25,2,3,1,0,1,-1,381
25,2,4,1,0,1,1,3019
25,2,5,1,0,1,2,1306
25,2,6,1,0,1,2,1214
25,2,7,1,0,1,0,1444
25,2,8,1,0,1,1,400
25,2,9,1,0,1,0,337
25,2,10,1,0,1,2,326
25,3,1,-2,0,1,-2,992
25,3,2,-2,0,1,-1,718
25,3,3,-2,0,2,0,417
25,3,4,-2,0,1,-3,1199
25,3,5,-2,0,2,0,1420
25,3,6,-2,0,2,0,1183
25,3,7,-2,0,2,0,1141
25,3,8,-2,0,2,0,1169
25,3,9,-2,0,2,0,1092
25,3,10,-2,0,2,0,1058
25,4,1,0,0,1,-2,1005
25,4,2,0,0,1,0,1291
25,4,3,0,0,1,1,1149
25,4,4,0,0,1,-1,1272
25,4,5,0,0,2,0,1091
25,4,6,0,0,2,0,1149
25,4,7,0,0,2,0,1224
25,4,8,0,0,2,0,1120
25,4,9,0,0,2,0,1121
25,4,10,0,0,2,0,1071
25,5,1,0,0,1,2,811
25,5,2,0,0,1,0,1090
25,5,3,0,0,1,-1,1312
25,5,4,0,0,1,-1,1183
25,5,5,0,0,1,-1,1055
25,5,6,0,0,1,1,1042
25,5,7,0,0,1,-1,1091
25,5,8,0,0,1,0,1087
25,5,9,0,0,1,1,1043
25,5,10,0,0,1,1,1060
25,6,1,0,0,1,-1,860
25,6,2,0,0,1,0,999
25,6,3,0,0,1,0,1042
25,6,4,0,0,1,1,1028
25,6,5,0,0,1,-1,1069
25,6,6,0,0,1,0,992
25,6,7,0,0,1,-1,1018
25,6,8,0,0,1,-1,1069
25,6,9,0,0,1,-2,979
25,6,10,0,0,1,-2,1036
25,7,1,1,0,1,3,768
25,7,2,1,0,1,2,1149
25,7,3,1,0,1,1,947
25,7,4,1,0,1,2,965
25,7,5,1,0,1,1,1036
25,7,6,1,0,1,1,988
25,7,7,1,0,1,0,1466
25,7,8,1,0,1,1,1071
25,7,9,1,0,1,0,1026
25,7,10,1,0,1,2,1087
25,8,1,0,0,1,0,885
25,8,2,0,0,1,0,1606
25,8,3,0,0,1,1,1599
25,8,4,0,0,1,-2,1052
25,8,5,0,0,1,1,986
25,8,6,0,0,1,1,1005
25,8,7,0,0,1,-2,1112
25,8,8,0,0,1,0,1057
25,8,9,0,0,1,0,1044
25,8,10,0,0,1,1,947
25,9,1,1,0,1,2,1041
25,9,2,1,0,1,1,1039
25,9,3,1,0,1,1,1086
25,9,4,1,0,1,2,1032
25,9,5,1,0,1,1,1132
25,9,6,1,0,1,1,1104
25,9,7,1,0,1,0,1058
25,9,8,1,0,1,2,1004
25,9,9,1,0,1,0,1017
25,9,10,1,0,1,1,1080
25,10,1,-1,0,1,-3,1333
25,10,2,-1,0,2,0,1075
25,10,3,-1,0,1,-3,1240
25,10,4,-1,0,1,0,519
25,10,5,-1,0,2,0,1919
25,10,6,-1,0,2,0,1071
25,10,7,-1,0,2,0,1021
25,10,8,-1,0,2,0,1005
25,10,9,-1,0,2,0,1005
25,10,10,-1,0,2,0,1004
25,11,1,0,0,1,0,808
25,11,2,0,0,1,-1,1159
25,11,3,0,0,1,1,1068
25,11,4,0,0,1,1,1026
25,11,5,0,0,1,1,975
25,11,6,0,0,1,2,891
25,11,7,0,0,1,0,983
25,11,8,0,0,1,-1,948
25,11,9,0,0,1,-1,1007
25,11,10,0,0,1,-2,934
25,12,1,2,0,1,2,542
25,12,2,2,0,1,2,1054
25,12,3,2,0,1,2,1753
25,12,4,2,0,1,1,1009
25,12,5,2,0,1,2,878
25,12,6,2,0,1,3,932
25,12,7,2,0,1,2,321
25,12,8,2,0,1,1,930
25,12,9,2,0,1,3,923
25,12,10,2,0,1,0,869
25,13,1,0,0,1,-1,739
25,13,2,0,0,1,0,1168
25,13,3,0,0,2,0,2602
25,13,4,0,0,1,0,283
25,13,5,0,0,1,1,1094
25,13,6,0,0,1,1,433
25,13,7,0,0,1,1,486
25,13,8,0,0,1,2,499
25,13,9,0,0,1,0,469
25,13,10,0,0,1,1,430
25,14,1,1,0,1,2,740
25,14,2,1,0,1,1,889
25,14,3,1,0,1,1,891
25,14,4,1,0,1,1,873
25,14,5,1,0,1,1,873
25,14,6,1,0,1,3,850
25,14,7,1,0,1,3,847
25,14,8,1,0,1,-1,926
25,14,9,1,0,1,0,915
25,14,10,1,0,1,1,908
25,15,1,-2,0,1,-2,763
25,15,2,-2,0,1,-2,1157
25,15,3,-2,0,2,0,825
25,15,4,-2,0,2,0,1053
25,15,5,-2,0,2,0,488
25,15,6,-2,0,2,0,402
25,15,7,-2,0,2,0,514
25,15,8,-2,0,2,0,422
25,15,9,-2,0,2,0,407
25,15,10,-2,0,2,0,419
25,16,1,0,0,1,-1,1492
25,16,2,0,0,1,-1,1004
25,16,3,0,0,1,0,924
25,16,4,0,0,1,0,1246
25,16,5,0,0,1,-1,390
25,16,6,0,0,1,1,591
25,16,7,0,0,1,-1,708
25,16,8,0,0,2,0,2680
25,16,9,0,0,2,0,965
25,16,10,0,0,2,0,544
25,17,1,0,0,1,-2,759
25,17,2,0,0,1,-1,1227
25,17,3,0,0,1,-2,3100
25,17,4,0,0,2,0,436
25,17,5,0,0,2,0,487
25,17,6,0,0,2,0,439
25,17,7,0,0,2,0,441
25,17,8,0,0,2,0,493
25,17,9,0,0,2,0,432
25,17,10,0,0,2,0,390
25,18,1,0,0,1,1,722
25,18,2,0,0,1,1,1109
25,18,3,0,0,1,-3,943
25,18,4,0,0,1,0,886
25,18,5,0,0,1,1,921
25,18,6,0,0,1,0,351
25,18,7,0,0,1,0,322
25,18,8,0,0,1,1,337
25,18,9,0,0,1,-1,321
25,18,10,0,0,1,-1,320
25,19,1,1,0,1,2,409
25,19,2,1,0,1,1,320
25,19,3,1,0,1,1,300
25,19,4,1,0,1,1,1040
25,19,5,1,0,1,1,815
25,19,6,1,0,1,3,838
25,19,7,1,0,1,1,772
25,19,8,1,0,1,2,793
25,19,9,1,0,1,0,719
25,19,10,1,0,1,0,446
25,20,1,1,0,1,0,714
25,20,2,1,0,1,2,393
25,20,3,1,0,1,2,325
25,20,4,1,0,1,2,337
25,20,5,1,0,1,0,500
25,20,6,1,0,1,0,467
25,20,7,1,0,1,2,408
25,20,8,1,0,1,3,399
25,20,9,1,0,1,2,562
25,20,10,1,0,1,4,510
26,1,1,0,0,2,0,1008
26,1,2,0,0,1,0,518
26,1,3,0,0,1,2,592
26,1,4,0,0,2,0,527
26,1,5,0,0,2,0,565
26,1,6,0,0,1,-1,407
26,1,7,0,0,2,0,503
26,1,8,0,0,2,0,638
26,1,9,0,0,1,1,408
26,1,10,0,0,1,2,438
26,2,1,0,0,1,0,681
26,2,2,0,0,2,0,342
26,2,3,0,0,2,0,374
26,2,4,0,0,1,1,374
26,2,5,0,0,1,0,327
26,2,6,0,0,1,-2,422
26,2,7,0,0,2,0,528
26,2,8,0,0,2,0,449
26,2,9,0,0,1,1,358
26,2,10,0,0,1,-1,384
26,3,1,0,0,2,0,8383
26,3,2,0,0,1,0,399
26,3,3,0,0,1,1,431
26,3,4,0,0,1,0,471
26,3,5,0,0,1,-2,382
26,3,6,0,0,2,0,431
26,3,7,0,0,1,-1,482
26,3,8,0,0,2,0,519
26,3,9,0,0,1,1,479
26,3,10,0,0,2,0,665
26,4,1,0,0,2,0,832
26,4,2,0,0,1,0,512
26,4,3,0,0,1,0,408
26,4,4,0,0,1,1,396
26,4,5,0,0,2,0,350
26,4,6,0,0,2,0,368
26,4,7,0,0,2,0,375
26,4,8,0,0,2,0,431
26,4,9,0,0,2,0,440
26,4,10,0,0,2,0,1008
26,5,1,0,0,1,1,736
26,5,2,0,0,1,-1,502
26,5,3,0,0,1,1,438
26,5,4,0,0,2,0,409
26,5,5,0,0,2,0,352
26,5,6,0,0,2,0,2119
26,5,7,0,0,2,0,352
26,5,8,0,0,2,0,430
26,5,9,0,0,2,0,408
26,5,10,0,0,2,0,398
26,6,1,0,0,1,2,784
26,6,2,0,0,2,0,1207
26,6,3,0,0,1,0,423
26,6,4,0,0,2,0,430
26,6,5,0,0,1,2,423
26,6,6,0,0,2,0,400
26,6,7,0,0,2,0,462
26,6,8,0,0,2,0,391
26,6,9,0,0,2,0,381
26,6,10,0,0,2,0,367
26,7,1,-1,0,1,-1,599
26,7,2,-1,0,1,-2,495
26,7,3,-1,0,1,0,366
26,7,4,-1,0,1,-1,349
26,7,5,-1,0,1,-3,368
26,7,6,-1,0,2,0,391
26,7,7,-1,0,2,0,366
26,7,8,-1,0,2,0,359
26,7,9,-1,0,2,0,424
26,7,10,-1,0,2,0,368
26,8,1,1,0,1,2,447
26,8,2,1,0,2,0,398
26,8,3,1,0,1,0,392
26,8,4,1,0,2,0,376
26,8,5,1,0,2,0,488
26,8,6,1,0,1,1,369
26,8,7,1,0,2,0,384
26,8,8,1,0,2,0,359
26,8,9,1,0,2,0,374
26,8,10,1,0,2,0,383
26,9,1,1,0,1,2,769
26,9,2,1,0,1,-1,425
26,9,3,1,0,2,0,679
26,9,4,1,0,2,0,431
26,9,5,1,0,1,2,391
26,9,6,1,0,2,0,392
26,9,7,1,0,2,0,384
26,9,8,1,0,2,0,413
26,9,9,1,0,2,0,415
26,9,10,1,0,2,0,351
26,10,1,0,0,1,1,518
26,10,2,0,0,2,0,478
26,10,3,0,0,2,0,384
26,10,4,0,0,2,0,304
26,10,5,0,0,1,1,423
26,10,6,0,0,2,0,422
26,10,7,0,0,2,0,358
26,10,8,0,0,2,0,344
26,10,9,0,0,2,0,360
26,10,10,0,0,2,0,360
26,11,1,-1,0,1,-1,672
26,11,2,-1,0,1,-2,720
26,11,3,-1,0,2,0,358
26,11,4,-1,0,2,0,360
26,11,5,-1,0,2,0,296
26,11,6,-1,0,1,-3,400
26,11,7,-1,0,2,0,358
26,11,8,-1,0,2,0,351
26,11,9,-1,0,2,0,359
26,11,10,-1,0,2,0,368
26,12,1,0,0,1,0,464
26,12,2,0,0,2,0,528
26,12,3,0,0,1,2,847
26,12,4,0,0,2,0,592
26,12,5,0,0,2,0,313
26,12,6,0,0,2,0,312
26,12,7,0,0,2,0,304
26,12,8,0,0,2,0,310
26,12,9,0,0,2,0,304
26,12,10,0,0,2,0,345
26,13,1,0,0,1,-1,496
26,13,2,0,0,2,0,478
26,13,3,0,0,1,0,350
26,13,4,0,0,2,0,376
26,13,5,0,0,1,2,366
26,13,6,0,0,2,0,337
26,13,7,0,0,2,0,343
26,13,8,0,0,2,0,279
26,13,9,0,0,2,0,270
26,13,10,0,0,2,0,296
26,14,1,-1,0,1,-1,671
26,14,2,-1,0,1,-1,488
26,14,3,-1,0,1,0,335
26,14,4,-1,0,1,-2,368
26,14,5,-1,0,2,0,744
26,14,6,-1,0,2,0,308
26,14,7,-1,0,2,0,2030
26,14,8,-1,0,2,0,1127
26,14,9,-1,0,2,0,1880
26,14,10,-1,0,2,0,1152
26,15,1,-1,0,1,-4,1255
26,15,2,-1,0,2,0,1221
26,15,3,-1,0,2,0,343
26,15,4,-1,0,1,1,401
26,15,5,-1,0,2,0,382
26,15,6,-1,0,1,-1,1064
26,15,7,-1,0,2,0,423
26,15,8,-1,0,1,1,1959
26,15,9,-1,0,2,0,991
26,15,10,-1,0,2,0,375
26,16,1,1,0,1,2,585
26,16,2,1,0,2,0,607
26,16,3,1,0,2,0,409
26,16,4,1,0,2,0,391
26,16,5,1,0,1,0,416
26,16,6,1,0,2,0,664
26,16,7,1,0,1,1,384
26,16,8,1,0,1,0,480
26,16,9,1,0,2,0,328
26,16,10,1,0,2,0,343
26,17,1,-1,0,1,0,400
26,17,2,-1,0,2,0,323
26,17,3,-1,0,2,0,448
26,17,4,-1,0,1,0,392
26,17,5,-1,0,1,-2,352
26,17,6,-1,0,2,0,439
26,17,7,-1,0,1,0,417
26,17,8,-1,0,2,0,382
26,17,9,-1,0,1,-1,415
26,17,10,-1,0,2,0,351
26,18,1,-1,0,1,-1,747
26,18,2,-1,0,1,-1,568
26,18,3,-1,0,1,-1,359
26,18,4,-1,0,2,0,367
26,18,5,-1,0,2,0,350
26,18,6,-1,0,2,0,352
26,18,7,-1,0,2,0,374
26,18,8,-1,0,1,0,476
26,18,9,-1,0,2,0,481
26,18,10,-1,0,1,0,439
26,19,1,0,0,1,0,1184
26,19,2,0,0,2,0,392
26,19,3,0,0,1,1,408
26,19,4,0,0,2,0,392
26,19,5,0,0,1,-1,404
26,19,6,0,0,1,0,359
26,19,7,0,0,1,0,368
26,19,8,0,0,1,-2,360
26,19,9,0,0,2,0,368
26,19,10,0,0,1,-1,2119
26,20,1,0,0,1,1,1024
26,20,2,0,0,2,0,1279
26,20,3,0,0,2,0,383
26,20,4,0,0,2,0,360
26,20,5,0,0,2,0,1191
26,20,6,0,0,2,0,375
26,20,7,0,0,2,0,375
26,20,8,0,0,2,0,377
26,20,9,0,0,2,0,414
26,20,10,0,0,2,0,407
27,1,1,1,0,1,0,970
27,1,2,1,0,2,0,173
27,1,3,1,0,1,1,500
27,1,4,1,0,1,1,223
27,1,5,1,0,2,0,224
27,1,6,1,0,2,0,193
27,1,7,1,0,2,0,133
27,1,8,1,0,1,0,132
27,1,9,1,0,1,2,393
27,1,10,1,0,1,1,173
27,2,1,0,0,1,0,340
27,2,2,0,0,1,-3,441
27,2,3,0,0,2,0,213
27,2,4,0,0,2,0,827
27,2,5,0,0,2,0,203
27,2,6,0,0,2,0,133
27,2,7,0,0,2,0,162
27,2,8,0,0,2,0,61
27,2,9,0,0,2,0,164
27,2,10,0,0,2,0,427
27,3,1,0,0,2,0,349
27,3,2,0,0,2,0,172
27,3,3,0,0,2,0,132
27,3,4,0,0,1,3,194
27,3,5,0,0,1,1,164
27,3,6,0,0,1,-2,132
27,3,7,0,0,1,0,163
27,3,8,0,0,1,-3,133
27,3,9,0,0,1,1,162
27,3,10,0,0,2,0,133
27,4,1,0,0,2,0,357
27,4,2,0,0,2,0,264
27,4,3,0,0,2,0,163
27,4,4,0,0,2,0,163
27,4,5,0,0,1,0,265
27,4,6,0,0,1,0,233
27,4,7,0,0,1,2,169
27,4,8,0,0,1,0,163
27,4,9,0,0,1,-1,164
27,4,10,0,0,1,0,561
27,5,1,1,0,2,0,723
27,5,2,1,0,2,0,194
27,5,3,1,0,2,0,133
27,5,4,1,0,2,0,294
27,5,5,1,0,2,0,101
27,5,6,1,0,2,0,161
27,5,7,1,0,2,0,162
27,5,8,1,0,2,0,71
27,5,9,1,0,2,0,164
27,5,10,1,0,2,0,131
27,6,1,-1,0,2,0,450
27,6,2,-1,0,1,-2,451
27,6,3,-1,0,2,0,360
27,6,4,-1,0,2,0,295
27,6,5,-1,0,2,0,100
27,6,6,-1,0,2,0,165
27,6,7,-1,0,2,0,133
27,6,8,-1,0,2,0,132
27,6,9,-1,0,2,0,132
27,6,10,-1,0,2,0,160
27,7,1,-2,0,2,0,332
27,7,2,-2,0,2,0,330
27,7,3,-2,0,2,0,102
27,7,4,-2,0,2,0,102
27,7,5,-2,0,1,-2,240
27,7,6,-2,0,2,0,281
27,7,7,-2,0,2,0,131
27,7,8,-2,0,2,0,102
27,7,9,-2,0,2,0,133
27,7,10,-2,0,2,0,71
27,8,1,0,0,2,0,471
27,8,2,0,0,1,-1,370
27,8,3,0,0,2,0,260
27,8,4,0,0,2,0,500
27,8,5,0,0,2,0,69
27,8,6,0,0,2,0,61
27,8,7,0,0,2,0,101
27,8,8,0,0,2,0,103
27,8,9,0,0,2,0,133
27,8,10,0,0,2,0,131
27,9,1,-2,0,2,0,341
27,9,2,-2,0,1,-3,291
27,9,3,-2,0,2,0,320
27,9,4,-2,0,2,0,123
27,9,5,-2,0,2,0,101
27,9,6,-2,0,2,0,30
27,9,7,-2,0,2,0,41
27,9,8,-2,0,2,0,40
27,9,9,-2,0,2,0,40
27,9,10,-2,0,2,0,122
27,10,1,0,0,2,0,31
27,10,2,0,0,1,-1,270
27,10,3,0,0,2,0,311
27,10,4,0,0,2,0,71
27,10,5,0,0,2,0,163
27,10,6,0,0,2,0,61
27,10,7,0,0,2,0,132
27,10,8,0,0,2,0,132
27,10,9,0,0,2,0,92
27,10,10,0,0,2,0,131
27,11,1,0,0,1,-1,381
27,11,2,0,0,2,0,289
27,11,3,0,0,2,0,71
27,11,4,0,0,2,0,124
27,11,5,0,0,2,0,92
27,11,6,0,0,2,0,92
27,11,7,0,0,2,0,101
27,11,8,0,0,2,0,102
27,11,9,0,0,2,0,91
27,11,10,0,0,2,0,69
27,12,1,-1,0,1,-2,390
27,12,2,-1,0,1,-2,491
27,12,3,-1,0,2,0,220
27,12,4,-1,0,2,0,102
27,12,5,-1,0,2,0,202
27,12,6,-1,0,2,0,122
27,12,7,-1,0,2,0,101
27,12,8,-1,0,2,0,102
27,12,9,-1,0,2,0,70
27,12,10,-1,0,2,0,61
27,13,1,0,0,2,0,372
27,13,2,0,0,1,1,521
27,13,3,0,0,1,0,690
27,13,4,0,0,1,1,61
27,13,5,0,0,1,0,131
27,13,6,0,0,1,-1,91
27,13,7,0,0,1,1,171
27,13,8,0,0,1,0,234
27,13,9,0,0,1,1,162
27,13,10,0,0,1,-1,131
27,14,1,1,0,2,0,471
27,14,2,1,0,1,0,380
27,14,3,1,0,1,2,101
27,14,4,1,0,1,0,467
27,14,5,1,0,1,0,202
27,14,6,1,0,1,0,163
27,14,7,1,0,1,2,164
27,14,8,1,0,1,0,132
27,14,9,1,0,1,3,173
27,14,10,1,0,1,2,163
27,15,1,-1,0,1,0,570
27,15,2,-1,0,1,-2,611
27,15,3,-1,0,2,0,220
27,15,4,-1,0,2,0,132
27,15,5,-1,0,2,0,356
27,15,6,-1,0,2,0,132
27,15,7,-1,0,2,0,164
27,15,8,-1,0,2,0,101
27,15,9,-1,0,2,0,132
27,15,10,-1,0,2,0,162
27,16,1,0,0,1,1,971
27,16,2,0,0,1,-1,300
27,16,3,0,0,1,-1,264
27,16,4,0,0,1,0,193
27,16,5,0,0,2,0,236
27,16,6,0,0,2,0,163
27,16,7,0,0,2,0,132
27,16,8,0,0,2,0,101
27,16,9,0,0,2,0,132
27,16,10,0,0,2,0,102
27,17,1,-1,0,2,0,351
27,17,2,-1,0,1,0,210
27,17,3,-1,0,1,-2,220
27,17,4,-1,0,2,0,220
27,17,5,-1,0,2,0,40
27,17,6,-1,0,2,0,92
27,17,7,-1,0,2,0,70
27,17,8,-1,0,2,0,101
27,17,9,-1,0,2,0,92
27,17,10,-1,0,2,0,235
27,18,1,1,0,2,0,41
27,18,2,1,0,1,1,581
27,18,3,1,0,1,0,300
27,18,4,1,0,1,-1,92
27,18,5,1,0,1,0,101
27,18,6,1,0,1,1,132
27,18,7,1,0,1,1,102
27,18,8,1,0,1,-1,132
27,18,9,1,0,1,2,132
27,18,10,1,0,1,0,160
27,19,1,-1,0,1,-1,432
27,19,2,-1,0,2,0,341
27,19,3,-1,0,2,0,71
27,19,4,-1,0,2,0,91
27,19,5,-1,0,2,0,90
27,19,6,-1,0,2,0,71
