subject,block,trial,mu1,mu2,choice,reward,RT
5,1,1,12,2,1,12,2600
5,1,2,12,2,1,11,601
5,1,3,12,2,1,13,509
5,1,4,12,2,1,12,562
5,1,5,12,2,1,12,605
5,1,6,12,2,1,12,648
5,1,7,12,2,1,11,510
5,1,8,12,2,2,2,480
5,1,9,12,2,1,13,439
5,1,10,12,2,1,13,549
5,2,1,4,14,2,14,943
5,2,2,4,14,2,14,402
5,2,3,4,14,2,14,435
5,2,4,4,14,1,4,749
5,2,5,4,14,2,14,342
5,2,6,4,14,2,14,434
5,2,7,4,14,2,14,449
5,2,8,4,14,2,15,543
5,2,9,4,14,2,14,677
5,2,10,4,14,2,14,485
5,3,1,-20,-7,2,-5,616
5,3,2,-20,-7,1,-18,1311
5,3,3,-20,-7,2,-7,540
5,3,4,-20,-7,2,-7,359
5,3,5,-20,-7,2,-6,408
5,3,6,-20,-7,2,-6,420
5,3,7,-20,-7,1,-19,377
5,3,8,-20,-7,2,-7,494
5,3,9,-20,-7,2,-8,443
5,3,10,-20,-7,2,-6,456
5,4,1,-15,-4,2,-4,600
5,4,2,-15,-4,1,-13,353
5,4,3,-15,-4,2,-5,512
5,4,4,-15,-4,2,-4,408
5,4,5,-15,-4,2,-6,409
5,4,6,-15,-4,2,-3,399
5,4,7,-15,-4,2,-5,496
5,4,8,-15,-4,2,-6,514
5,4,9,-15,-4,2,-3,494
5,4,10,-15,-4,2,-3,517
5,5,1,16,13,2,11,424
5,5,2,16,13,1,17,624
5,5,3,16,13,1,16,480
5,5,4,16,13,1,16,495
5,5,5,16,13,1,17,486
5,5,6,16,13,1,16,599
5,5,7,16,13,1,14,643
5,5,8,16,13,1,16,763
5,5,9,16,13,1,14,440
5,5,10,16,13,1,16,453
5,6,1,-9,-9,2,-10,730
5,6,2,-9,-9,1,-10,477
5,6,3,-9,-9,1,-8,389
5,6,4,-9,-9,1,-9,502
5,6,5,-9,-9,2,-9,355
5,6,6,-9,-9,2,-9,365
5,6,7,-9,-9,1,-7,372
5,6,8,-9,-9,1,-9,350
5,6,9,-9,-9,1,-10,368
5,6,10,-9,-9,1,-10,341
5,7,1,6,7,2,7,509
5,7,2,6,7,1,5,531
5,7,3,6,7,2,8,355
5,7,4,6,7,2,5,339
5,7,5,6,7,2,7,330
5,7,6,6,7,2,7,342
5,7,7,6,7,2,6,318
5,7,8,6,7,2,7,310
5,7,9,6,7,2,7,408
5,7,10,6,7,2,8,359
5,8,1,14,9,2,9,825
5,8,2,14,9,1,14,396
5,8,3,14,9,1,12,486
5,8,4,14,9,1,15,364
5,8,5,14,9,1,13,329
5,8,6,14,9,1,14,251
5,8,7,14,9,1,13,311
5,8,8,14,9,1,12,313
5,8,9,14,9,1,14,327
5,8,10,14,9,1,15,360
5,9,1,-7,22,1,-7,776
5,9,2,-7,22,2,22,379
5,9,3,-7,22,2,24,320
5,9,4,-7,22,2,22,293
5,9,5,-7,22,2,22,341
5,9,6,-7,22,2,21,315
5,9,7,-7,22,2,21,398
5,9,8,-7,22,2,23,342
5,9,9,-7,22,2,21,342
5,9,10,-7,22,2,22,349
5,10,1,-1,-1,2,-2,515
5,10,2,-1,-1,1,-1,352
5,10,3,-1,-1,1,0,271
5,10,4,-1,-1,1,-3,325
5,10,5,-1,-1,1,-2,353
5,10,6,-1,-1,1,0,323
5,10,7,-1,-1,1,-1,307
5,10,8,-1,-1,1,-1,342
5,10,9,-1,-1,1,-1,301
5,10,10,-1,-1,1,0,325
5,11,1,-3,-17,2,-16,704
5,11,2,-3,-17,1,-4,363
5,11,3,-3,-17,1,-2,358
5,11,4,-3,-17,1,-4,326
5,11,5,-3,-17,1,-4,300
5,11,6,-3,-17,1,-2,305
5,11,7,-3,-17,1,-3,350
5,11,8,-3,-17,1,-2,327
5,11,9,-3,-17,1,-4,331
5,11,10,-3,-17,1,-4,342
5,12,1,0,1,2,1,887
5,12,2,0,1,1,1,395
5,12,3,0,1,1,0,350
5,12,4,0,1,2,1,512
5,12,5,0,1,2,0,296
5,12,6,0,1,2,1,305
5,12,7,0,1,2,1,320
5,12,8,0,1,2,2,320
5,12,9,0,1,2,2,340
5,12,10,0,1,2,0,279
5,13,1,11,-5,2,-5,567
5,13,2,11,-5,1,11,412
5,13,3,11,-5,1,10,304
5,13,4,11,-5,1,12,233
5,13,5,11,-5,1,11,313
5,13,6,11,-5,1,10,320
5,13,7,11,-5,1,10,331
5,13,8,11,-5,1,12,314
5,13,9,11,-5,1,10,288
5,13,10,11,-5,1,10,318
5,14,1,2,-10,1,0,653
5,14,2,2,-10,2,-9,354
5,14,3,2,-10,1,2,361
5,14,4,2,-10,1,1,296
5,14,5,2,-10,1,3,271
5,14,6,2,-10,1,4,304
5,14,7,2,-10,1,2,358
5,14,8,2,-10,1,2,381
5,14,9,2,-10,1,3,328
5,14,10,2,-10,1,3,330
5,15,1,4,-10,1,5,567
5,15,2,4,-10,2,-10,309
5,15,3,4,-10,1,4,374
5,15,4,4,-10,1,7,372
5,15,5,4,-10,1,4,286
5,15,6,4,-10,1,4,319
5,15,7,4,-10,1,5,304
5,15,8,4,-10,1,5,411
5,15,9,4,-10,1,4,341
5,15,10,4,-10,1,3,355
5,16,1,21,-12,1,22,563
5,16,2,21,-12,2,-13,557
5,16,3,21,-12,1,20,425
5,16,4,21,-12,1,22,294
5,16,5,21,-12,1,22,278
5,16,6,21,-12,1,21,301
5,16,7,21,-12,1,21,358
5,16,8,21,-12,1,22,294
5,16,9,21,-12,1,21,332
5,16,10,21,-12,1,21,335
5,17,1,-1,-11,1,-1,416
5,17,2,-1,-11,2,-13,397
5,17,3,-1,-11,1,0,406
5,17,4,-1,-11,1,-3,259
5,17,5,-1,-11,1,0,314
5,17,6,-1,-11,1,-2,337
5,17,7,-1,-11,1,-1,310
5,17,8,-1,-11,1,-2,280
5,17,9,-1,-11,1,-2,319
5,17,10,-1,-11,1,-2,309
5,18,1,3,6,1,1,430
5,18,2,3,6,2,4,619
5,18,3,3,6,2,6,341
5,18,4,3,6,2,5,280
5,18,5,3,6,2,6,634
5,18,6,3,6,2,5,371
5,18,7,3,6,2,5,393
5,18,8,3,6,2,5,397
5,18,9,3,6,2,8,340
5,18,10,3,6,2,5,335
5,19,1,3,-11,2,-12,465
5,19,2,3,-11,1,4,367
5,19,3,3,-11,1,3,290
5,19,4,3,-11,1,2,333
5,19,5,3,-11,1,3,317
5,19,6,3,-11,1,3,318
5,19,7,3,-11,1,3,308
5,19,8,3,-11,1,3,310
5,19,9,3,-11,1,3,329
5,19,10,3,-11,1,3,313
5,20,1,4,-7,1,3,412
5,20,2,4,-7,2,-7,352
5,20,3,4,-7,1,5,366
5,20,4,4,-7,1,3,353
5,20,5,4,-7,1,3,342
5,20,6,4,-7,1,4,319
5,20,7,4,-7,1,1,375
5,20,8,4,-7,1,5,351
5,20,9,4,-7,1,5,339
5,20,10,4,-7,1,5,309
6,1,1,0,-8,2,-8,1147
6,1,2,0,-8,1,0,566
6,1,3,0,-8,2,-9,470
6,1,4,0,-8,1,1,449
6,1,5,0,-8,1,1,495
6,1,6,0,-8,1,0,436
6,1,7,0,-8,1,-1,402
6,1,8,0,-8,1,-1,404
6,1,9,0,-8,2,-6,415
6,1,10,0,-8,1,-1,472
6,2,1,-6,-8,1,-7,552
6,2,2,-6,-8,2,-7,415
6,2,3,-6,-8,2,-8,414
6,2,4,-6,-8,1,-7,427
6,2,5,-6,-8,1,-6,393
6,2,6,-6,-8,1,-6,405
6,2,7,-6,-8,2,-9,437
6,2,8,-6,-8,2,-7,405
6,2,9,-6,-8,1,-6,415
6,2,10,-6,-8,1,-5,347
6,3,1,-13,-8,2,-8,505
6,3,2,-13,-8,1,-13,392
6,3,3,-13,-8,2,-8,462
6,3,4,-13,-8,1,-13,785
6,3,5,-13,-8,2,-8,382
6,3,6,-13,-8,2,-7,381
6,3,7,-13,-8,2,-10,718
6,3,8,-13,-8,2,-8,359
6,3,9,-13,-8,2,-8,369
6,3,10,-13,-8,1,-12,437
6,4,1,8,-4,2,-3,655
6,4,2,8,-4,2,-4,413
6,4,3,8,-4,2,-4,393
6,4,4,8,-4,1,8,425
6,4,5,8,-4,1,8,403
6,4,6,8,-4,1,9,359
6,4,7,8,-4,1,6,381
6,4,8,8,-4,1,10,382
6,4,9,8,-4,1,7,380
6,4,10,8,-4,1,8,424
6,5,1,6,4,2,5,517
6,5,2,6,4,1,7,415
6,5,3,6,4,1,6,436
6,5,4,6,4,2,4,393
6,5,5,6,4,1,6,393
6,5,6,6,4,1,6,516
6,5,7,6,4,2,6,383
6,5,8,6,4,1,4,400
6,5,9,6,4,2,4,398
6,5,10,6,4,1,7,415
6,6,1,9,-1,2,-1,502
6,6,2,9,-1,1,9,399
6,6,3,9,-1,1,9,350
6,6,4,9,-1,1,9,368
6,6,5,9,-1,1,8,368
6,6,6,9,-1,1,7,368
6,6,7,9,-1,1,9,368
6,6,8,9,-1,1,9,414
6,6,9,9,-1,1,10,417
6,6,10,9,-1,1,9,369
6,7,1,19,4,2,3,483
6,7,2,19,4,1,18,436
6,7,3,19,4,1,17,335
6,7,4,19,4,1,19,351
6,7,5,19,4,1,20,336
6,7,6,19,4,1,18,352
6,7,7,19,4,1,18,350
6,7,8,19,4,1,18,383
6,7,9,19,4,1,19,382
6,7,10,19,4,1,19,363
6,8,1,-9,20,2,20,384
6,8,2,-9,20,1,-9,419
6,8,3,-9,20,2,20,334
6,8,4,-9,20,2,19,320
6,8,5,-9,20,2,19,386
6,8,6,-9,20,2,21,400
6,8,7,-9,20,2,20,435
6,8,8,-9,20,2,21,350
6,8,9,-9,20,2,20,400
6,8,10,-9,20,2,20,516
6,9,1,9,5,2,5,535
6,9,2,9,5,1,10,432
6,9,3,9,5,1,8,336
6,9,4,9,5,1,8,419
6,9,5,9,5,1,9,499
6,9,6,9,5,1,9,498
6,9,7,9,5,1,8,670
6,9,8,9,5,1,9,383
6,9,9,9,5,1,9,366
6,9,10,9,5,1,9,352
6,10,1,-4,-6,2,-5,753
6,10,2,-4,-6,1,-4,417
6,10,3,-4,-6,2,-6,416
6,10,4,-4,-6,1,-2,476
6,10,5,-4,-6,2,-6,583
6,10,6,-4,-6,1,-3,549
6,10,7,-4,-6,2,-6,886
6,10,8,-4,-6,1,-4,486
6,10,9,-4,-6,1,-4,450
6,10,10,-4,-6,1,-4,486
6,11,1,4,-20,2,-19,466
6,11,2,4,-20,1,5,368
6,11,3,4,-20,1,3,303
6,11,4,4,-20,1,5,451
6,11,5,4,-20,1,4,352
6,11,6,4,-20,1,3,667
6,11,7,4,-20,1,5,348
6,11,8,4,-20,1,4,349
6,11,9,4,-20,1,4,367
6,11,10,4,-20,1,3,335
6,12,1,-18,-9,2,-9,417
6,12,2,-18,-9,1,-18,348
6,12,3,-18,-9,2,-8,510
6,12,4,-18,-9,2,-9,357
6,12,5,-18,-9,2,-9,335
6,12,6,-18,-9,2,-9,367
6,12,7,-18,-9,2,-9,352
6,12,8,-18,-9,2,-9,383
6,12,9,-18,-9,2,-10,382
6,12,10,-18,-9,2,-9,465
6,13,1,-3,-1,2,-1,449
6,13,2,-3,-1,1,-3,384
6,13,3,-3,-1,2,-1,367
6,13,4,-3,-1,2,-1,332
6,13,5,-3,-1,2,0,335
6,13,6,-3,-1,2,-2,366
6,13,7,-3,-1,1,-2,432
6,13,8,-3,-1,2,-2,382
6,13,9,-3,-1,2,2,365
6,13,10,-3,-1,2,1,449
6,14,1,-1,11,2,11,428
6,14,2,-1,11,1,-1,418
6,14,3,-1,11,2,10,384
6,14,4,-1,11,2,11,400
6,14,5,-1,11,2,11,315
6,14,6,-1,11,2,11,364
6,14,7,-1,11,2,10,384
6,14,8,-1,11,2,10,366
6,14,9,-1,11,2,13,436
6,14,10,-1,11,2,10,433
6,15,1,-4,4,2,6,499
6,15,2,-4,4,1,-4,400
6,15,3,-4,4,2,4,335
6,15,4,-4,4,2,4,317
6,15,5,-4,4,2,4,366
6,15,6,-4,4,2,4,417
6,15,7,-4,4,2,4,383
6,15,8,-4,4,2,4,397
6,15,9,-4,4,2,4,432
6,15,10,-4,4,2,4,383
6,16,1,-5,-3,2,-4,420
6,16,2,-5,-3,1,-6,333
6,16,3,-5,-3,2,-3,367
6,16,4,-5,-3,2,-2,333
6,16,5,-5,-3,2,-2,367
6,16,6,-5,-3,2,-3,351
6,16,7,-5,-3,2,-3,381
6,16,8,-5,-3,2,-2,400
6,16,9,-5,-3,2,-2,350
6,16,10,-5,-3,2,-2,365
6,17,1,-11,-2,2,-2,404
6,17,2,-11,-2,1,-12,450
6,17,3,-11,-2,2,0,335
6,17,4,-11,-2,2,-2,319
6,17,5,-11,-2,2,-2,333
6,17,6,-11,-2,2,-3,351
6,17,7,-11,-2,2,-3,484
6,17,8,-11,-2,2,-3,334
6,17,9,-11,-2,2,-3,350
6,17,10,-11,-2,2,-2,448
6,18,1,-7,-2,2,-4,400
6,18,2,-7,-2,1,-9,402
6,18,3,-7,-2,2,-2,864
6,18,4,-7,-2,2,-1,366
6,18,5,-7,-2,2,-2,467
6,18,6,-7,-2,2,-1,419
6,18,7,-7,-2,2,-5,733
6,18,8,-7,-2,2,-1,435
6,18,9,-7,-2,2,-3,401
6,18,10,-7,-2,2,-1,463
6,19,1,-8,-15,2,-15,418
6,19,2,-8,-15,1,-8,382
6,19,3,-8,-15,1,-8,400
6,19,4,-8,-15,1,-8,351
6,19,5,-8,-15,1,-7,316
6,19,6,-8,-15,1,-7,333
6,19,7,-8,-15,1,-7,285
6,19,8,-8,-15,1,-8,351
6,19,9,-8,-15,1,-9,401
6,19,10,-8,-15,1,-9,422
6,20,1,2,-8,2,-9,400
6,20,2,2,-8,1,2,367
6,20,3,2,-8,1,2,384
6,20,4,2,-8,1,1,630
6,20,5,2,-8,1,4,353
6,20,6,2,-8,1,2,498
6,20,7,2,-8,1,3,415
6,20,8,2,-8,1,0,366
6,20,9,2,-8,1,2,319
6,20,10,2,-8,1,3,418
7,1,1,-5,-6,2,-7,1241
7,1,2,-5,-6,1,-5,876
7,1,3,-5,-6,2,-6,434
7,1,4,-5,-6,2,-4,382
7,1,5,-5,-6,1,-4,417
7,1,6,-5,-6,2,-5,400
7,1,7,-5,-6,2,-5,512
7,1,8,-5,-6,2,-7,335
7,1,9,-5,-6,2,-6,304
7,1,10,-5,-6,2,-6,303
7,2,1,-2,5,2,5,849
7,2,2,-2,5,2,3,463
7,2,3,-2,5,1,-3,515
7,2,4,-2,5,2,5,320
7,2,5,-2,5,2,8,384
7,2,6,-2,5,2,7,352
7,2,7,-2,5,2,4,306
7,2,8,-2,5,2,4,399
7,2,9,-2,5,2,5,322
7,2,10,-2,5,2,5,350
7,3,1,-3,7,2,8,415
7,3,2,-3,7,1,-3,479
7,3,3,-3,7,2,7,288
7,3,4,-3,7,2,6,366
7,3,5,-3,7,2,6,338
7,3,6,-3,7,2,7,351
7,3,7,-3,7,2,8,303
7,3,8,-3,7,2,7,354
7,3,9,-3,7,2,7,368
7,3,10,-3,7,2,8,495
7,4,1,-8,-9,2,-9,611
7,4,2,-8,-9,1,-7,337
7,4,3,-8,-9,1,-9,448
7,4,4,-8,-9,2,-10,353
7,4,5,-8,-9,1,-6,318
7,4,6,-8,-9,1,-10,367
7,4,7,-8,-9,2,-10,433
7,4,8,-8,-9,1,-8,363
7,4,9,-8,-9,2,-9,350
7,4,10,-8,-9,1,-7,319
7,5,1,-11,-8,1,-12,642
7,5,2,-11,-8,2,-9,494
7,5,3,-11,-8,1,-12,385
7,5,4,-11,-8,2,-8,353
7,5,5,-11,-8,2,-6,368
7,5,6,-11,-8,2,-7,303
7,5,7,-11,-8,2,-9,304
7,5,8,-11,-8,2,-6,432
7,5,9,-11,-8,2,-8,446
7,5,10,-11,-8,2,-8,443
7,6,1,1,12,2,12,371
7,6,2,1,12,1,2,383
7,6,3,1,12,2,12,303
7,6,4,1,12,2,13,256
7,6,5,1,12,2,12,639
7,6,6,1,12,2,13,290
7,6,7,1,12,2,13,304
7,6,8,1,12,2,10,256
7,6,9,1,12,2,13,303
7,6,10,1,12,2,13,376
7,7,1,-16,-11,2,-12,467
7,7,2,-16,-11,1,-16,384
7,7,3,-16,-11,2,-11,592
7,7,4,-16,-11,1,-16,287
7,7,5,-16,-11,2,-10,256
7,7,6,-16,-11,2,-12,303
7,7,7,-16,-11,2,-12,366
7,7,8,-16,-11,2,-11,284
7,7,9,-16,-11,2,-10,348
7,7,10,-16,-11,2,-10,298
7,8,1,-10,-6,2,-6,415
7,8,2,-10,-6,1,-13,319
7,8,3,-10,-6,2,-5,431
7,8,4,-10,-6,2,-5,283
7,8,5,-10,-6,2,-6,255
7,8,6,-10,-6,2,-5,288
7,8,7,-10,-6,2,-6,304
7,8,8,-10,-6,2,-5,304
7,8,9,-10,-6,2,-6,304
7,8,10,-10,-6,2,-7,319
7,9,1,-1,-6,2,-5,416
7,9,2,-1,-6,1,-1,447
7,9,3,-1,-6,1,-2,417
7,9,4,-1,-6,1,-2,251
7,9,5,-1,-6,1,-1,287
7,9,6,-1,-6,1,0,317
7,9,7,-1,-6,1,1,339
7,9,8,-1,-6,1,-3,351
7,9,9,-1,-6,1,0,320
7,9,10,-1,-6,1,-1,368
7,10,1,6,5,1,7,447
7,10,2,6,5,2,7,357
7,10,3,6,5,1,4,319
7,10,4,6,5,2,7,315
7,10,5,6,5,2,3,269
7,10,6,6,5,1,7,368
7,10,7,6,5,1,6,367
7,10,8,6,5,1,7,303
7,10,9,6,5,1,6,322
7,10,10,6,5,1,6,347
7,11,1,7,-14,1,6,448
7,11,2,7,-14,2,-13,303
7,11,3,7,-14,1,6,399
7,11,4,7,-14,1,8,319
7,11,5,7,-14,1,7,271
7,11,6,7,-14,1,8,303
7,11,7,7,-14,1,6,417
7,11,8,7,-14,1,6,6616
7,11,9,7,-14,1,6,294
7,11,10,7,-14,1,8,272
7,12,1,7,-2,2,0,656
7,12,2,7,-2,1,7,336
7,12,3,7,-2,1,6,465
7,12,4,7,-2,1,8,271
7,12,5,7,-2,1,5,273
7,12,6,7,-2,1,6,288
7,12,7,7,-2,1,7,369
7,12,8,7,-2,1,6,306
7,12,9,7,-2,1,8,320
7,12,10,7,-2,1,8,272
7,13,1,6,6,1,5,496
7,13,2,6,6,2,4,630
7,13,3,6,6,1,7,303
7,13,4,6,6,2,7,499
7,13,5,6,6,1,6,368
7,13,6,6,6,2,4,305
7,13,7,6,6,1,7,271
7,13,8,6,6,1,5,334
7,13,9,6,6,1,8,303
7,13,10,6,6,1,7,338
7,14,1,-16,-20,1,-16,414
7,14,2,-16,-20,2,-20,321
7,14,3,-16,-20,1,-15,400
7,14,4,-16,-20,2,-21,332
7,14,5,-16,-20,1,-14,512
7,14,6,-16,-20,1,-16,288
7,14,7,-16,-20,1,-17,319
7,14,8,-16,-20,1,-16,287
7,14,9,-16,-20,1,-16,349
7,14,10,-16,-20,1,-17,302
7,15,1,5,1,1,6,448
7,15,2,5,1,2,0,476
7,15,3,5,1,1,5,1458
7,15,4,5,1,1,6,1069
7,15,5,5,1,1,6,352
7,15,6,5,1,1,5,340
7,15,7,5,1,1,3,386
7,15,8,5,1,1,4,381
7,15,9,5,1,1,5,354
7,15,10,5,1,1,5,387
7,16,1,-14,4,1,-14,400
7,16,2,-14,4,2,3,335
7,16,3,-14,4,2,3,335
7,16,4,-14,4,2,4,321
7,16,5,-14,4,2,2,287
7,16,6,-14,4,2,4,319
7,16,7,-14,4,2,6,303
7,16,8,-14,4,2,4,304
7,16,9,-14,4,2,4,322
7,16,10,-14,4,2,3,351
7,17,1,-9,-4,1,-10,352
7,17,2,-9,-4,2,-4,399
7,17,3,-9,-4,1,-10,384
7,17,4,-9,-4,2,-4,367
7,17,5,-9,-4,2,-4,309
7,17,6,-9,-4,2,-5,286
7,17,7,-9,-4,2,-5,333
7,17,8,-9,-4,2,-5,495
7,17,9,-9,-4,2,-5,352
7,17,10,-9,-4,2,-5,368
7,18,1,12,6,1,13,385
7,18,2,12,6,2,5,383
7,18,3,12,6,1,11,287
7,18,4,12,6,1,13,591
7,18,5,12,6,1,11,319
7,18,6,12,6,1,12,320
7,18,7,12,6,1,12,401
7,18,8,12,6,1,11,380
7,18,9,12,6,1,13,319
7,18,10,12,6,1,13,303
7,19,1,8,2,1,8,536
7,19,2,8,2,2,4,382
7,19,3,8,2,1,8,303
7,19,4,8,2,1,8,367
7,19,5,8,2,1,9,289
7,19,6,8,2,1,9,257
7,19,7,8,2,1,8,273
7,19,8,8,2,1,8,349
7,19,9,8,2,1,9,336
7,19,10,8,2,1,9,315
7,20,1,14,1,1,13,418
7,20,2,14,1,2,0,830
7,20,3,14,1,1,15,329
7,20,4,14,1,1,14,273
7,20,5,14,1,1,15,273
7,20,6,14,1,1,15,284
7,20,7,14,1,1,15,337
7,20,8,14,1,1,16,336
7,20,9,14,1,1,15,306
7,20,10,14,1,1,15,335
8,1,1,-10,12,1,-11,1256
8,1,2,-10,12,2,11,901
8,1,3,-10,12,2,13,791
8,1,4,-10,12,2,12,888
8,1,5,-10,12,2,10,1080
8,1,6,-10,12,1,-11,688
8,1,7,-10,12,2,11,569
8,1,8,-10,12,2,13,552
8,1,9,-10,12,2,13,656
8,1,10,-10,12,2,12,576
8,2,1,2,-1,1,3,1344
8,2,2,2,-1,2,0,712
8,2,3,2,-1,2,-1,864
8,2,4,2,-1,1,3,871
8,2,5,2,-1,1,1,696
8,2,6,2,-1,1,2,576
8,2,7,2,-1,2,1,616
8,2,8,2,-1,2,-1,791
8,2,9,2,-1,1,1,664
8,2,10,2,-1,1,2,856
8,3,1,-2,-2,1,-2,1401
8,3,2,-2,-2,1,-3,626
8,3,3,-2,-2,1,-3,616
8,3,4,-2,-2,2,-1,488
8,3,5,-2,-2,2,0,575
8,3,6,-2,-2,2,-1,519
8,3,7,-2,-2,2,-2,471
8,3,8,-2,-2,2,-3,480
8,3,9,-2,-2,2,-1,615
8,3,10,-2,-2,1,-2,1112
8,4,1,-8,-7,1,-7,1184
8,4,2,-8,-7,2,-6,544
8,4,3,-8,-7,2,-8,831
8,4,4,-8,-7,1,-7,639
8,4,5,-8,-7,1,-9,682
8,4,6,-8,-7,2,-8,606
8,4,7,-8,-7,2,-7,641
8,4,8,-8,-7,2,-6,680
8,4,9,-8,-7,2,-6,560
8,4,10,-8,-7,1,-9,528
8,5,1,7,-8,1,8,1033
8,5,2,7,-8,1,7,929
8,5,3,7,-8,2,-7,631
8,5,4,7,-8,2,-9,831
8,5,5,7,-8,1,7,457
8,5,6,7,-8,1,7,496
8,5,7,7,-8,1,9,496
8,5,8,7,-8,1,7,774
8,5,9,7,-8,1,7,504
8,5,10,7,-8,1,7,517
8,6,1,-6,-5,1,-8,1305
8,6,2,-6,-5,2,-5,496
8,6,3,-6,-5,1,-6,856
8,6,4,-6,-5,2,-5,680
8,6,5,-6,-5,2,-5,592
8,6,6,-6,-5,1,-6,608
8,6,7,-6,-5,2,-6,567
8,6,8,-6,-5,2,-5,616
8,6,9,-6,-5,2,-6,552
8,6,10,-6,-5,2,-4,583
8,7,1,-3,8,1,-2,894
8,7,2,-3,8,1,-4,632
8,7,3,-3,8,2,8,518
8,7,4,-3,8,2,8,467
8,7,5,-3,8,2,9,529
8,7,6,-3,8,2,8,472
8,7,7,-3,8,2,7,658
8,7,8,-3,8,2,6,462
8,7,9,-3,8,2,11,560
8,7,10,-3,8,2,6,655
8,8,1,-10,-13,1,-10,1353
8,8,2,-10,-13,2,-14,926
8,8,3,-10,-13,2,-13,888
8,8,4,-10,-13,1,-11,629
8,8,5,-10,-13,1,-10,568
8,8,6,-10,-13,1,-12,761
8,8,7,-10,-13,2,-13,575
8,8,8,-10,-13,1,-10,504
8,8,9,-10,-13,1,-12,590
8,8,10,-10,-13,1,-9,526
8,9,1,-14,-5,1,-14,976
8,9,2,-14,-5,1,-15,1143
8,9,3,-14,-5,2,-4,544
8,9,4,-14,-5,2,-4,598
8,9,5,-14,-5,2,-6,486
8,9,6,-14,-5,2,-4,488
8,9,7,-14,-5,2,-4,416
8,9,8,-14,-5,2,-5,456
8,9,9,-14,-5,2,-5,552
8,9,10,-14,-5,2,-5,431
8,10,1,0,2,1,0,876
8,10,2,0,2,1,-1,1007
8,10,3,0,2,2,3,545
8,10,4,0,2,2,2,456
8,10,5,0,2,2,1,478
8,10,6,0,2,2,3,529
8,10,7,0,2,2,4,487
8,10,8,0,2,2,3,592
8,10,9,0,2,1,0,589
8,10,10,0,2,2,2,566
8,11,1,2,17,1,2,1055
8,11,2,2,17,1,0,1037
8,11,3,2,17,2,18,657
8,11,4,2,17,2,18,504
8,11,5,2,17,2,18,511
8,11,6,2,17,2,16,496
8,11,7,2,17,2,19,456
8,11,8,2,17,2,16,455
8,11,9,2,17,2,18,444
8,11,10,2,17,2,18,408
8,12,1,-8,-11,1,-7,830
8,12,2,-8,-11,2,-10,488
8,12,3,-8,-11,1,-9,639
8,12,4,-8,-11,2,-11,728
8,12,5,-8,-11,1,-9,512
8,12,6,-8,-11,1,-6,552
8,12,7,-8,-11,1,-9,480
8,12,8,-8,-11,1,-8,533
8,12,9,-8,-11,1,-7,511
8,12,10,-8,-11,1,-9,607
8,13,1,-7,2,1,-6,983
8,13,2,-7,2,2,2,1688
8,13,3,-7,2,2,3,1008
8,13,4,-7,2,1,-7,864
8,13,5,-7,2,2,1,543
8,13,6,-7,2,2,2,457
8,13,7,-7,2,2,4,494
8,13,8,-7,2,2,1,551
8,13,9,-7,2,2,1,600
8,13,10,-7,2,2,0,510
8,14,1,5,1,1,4,961
8,14,2,5,1,2,2,520
8,14,3,5,1,2,1,1143
8,14,4,5,1,1,6,464
8,14,5,5,1,1,4,441
8,14,6,5,1,1,5,512
8,14,7,5,1,1,3,583
8,14,8,5,1,1,5,479
8,14,9,5,1,1,4,486
8,14,10,5,1,1,5,455
8,15,1,-8,-6,1,-9,1351
8,15,2,-8,-6,2,-6,1375
8,15,3,-8,-6,2,-5,713
8,15,4,-8,-6,2,-6,536
8,15,5,-8,-6,1,-9,824
8,15,6,-8,-6,2,-7,479
8,15,7,-8,-6,2,-6,474
8,15,8,-8,-6,2,-5,440
8,15,9,-8,-6,2,-6,511
8,15,10,-8,-6,2,-6,535
8,16,1,-7,10,1,-7,832
8,16,2,-7,10,2,9,1306
8,16,3,-7,10,2,9,408
8,16,4,-7,10,2,11,543
8,16,5,-7,10,2,11,454
8,16,6,-7,10,2,9,461
8,16,7,-7,10,2,10,438
8,16,8,-7,10,2,11,448
8,16,9,-7,10,2,9,470
8,16,10,-7,10,2,11,503
8,17,1,1,-4,2,-5,937
8,17,2,1,-4,1,2,447
8,17,3,1,-4,1,2,1399
8,17,4,1,-4,1,2,440
8,17,5,1,-4,1,1,448
8,17,6,1,-4,1,0,423
8,17,7,1,-4,1,-1,463
8,17,8,1,-4,1,1,471
8,17,9,1,-4,1,1,455
8,17,10,1,-4,1,1,448
8,18,1,-7,7,1,-7,776
8,18,2,-7,7,2,8,528
8,18,3,-7,7,2,8,470
8,18,4,-7,7,2,7,472
8,18,5,-7,7,2,5,414
8,18,6,-7,7,2,7,437
8,18,7,-7,7,2,7,408
8,18,8,-7,7,2,7,487
8,18,9,-7,7,2,9,441
8,18,10,-7,7,2,8,464
8,19,1,-4,1,2,0,896
8,19,2,-4,1,1,-4,687
8,19,3,-4,1,2,1,615
8,19,4,-4,1,2,0,431
8,19,5,-4,1,2,3,464
8,19,6,-4,1,2,1,453
8,19,7,-4,1,1,-4,670
8,19,8,-4,1,2,0,478
8,19,9,-4,1,2,0,577
8,19,10,-4,1,2,1,480
8,20,1,-8,0,2,1,727
8,20,2,-8,0,1,-9,647
8,20,3,-8,0,2,-1,576
8,20,4,-8,0,2,0,607
8,20,5,-8,0,2,-1,543
